feature,correlation,correlation_raw,p_value,direction,p_adj
o__OFGB1402,0.006161268687458752,-0.006161268687458752,0.9415741235821551,negative,0.9918149131098983
o__OFGB2881,0.00593194951954313,-0.00593194951954313,0.9437450662278509,negative,0.9918149131098983
o__OFGB45628,0.005763695710244775,0.005763695710244775,0.9453381728493793,positive,0.9918149131098983
o__OFGB1292,0.0051939053883454,-0.0051939053883454,0.9507347865246801,negative,0.9918149131098983
o__OFGB1227,0.005180300913426547,-0.005180300913426547,0.9508636659081282,negative,0.9918149131098983
o__OFGB10055,0.004749961203074309,-0.004749961203074309,0.9549410453746443,negative,0.9918149131098983
o__Eggerthellales,0.004427615178754378,-0.004427615178754378,0.9579959773273767,negative,0.9918149131098983
o__OFGB3062,0.0038044775688607967,-0.0038044775688607967,0.9639032575535663,negative,0.9918149131098983
o__OFGB3625,0.0036046845311867824,-0.0036046845311867824,0.9657977054603468,negative,0.9918149131098983
o__OFGB10318,0.0035329368554699275,0.0035329368554699275,0.9664780677960717,positive,0.9918149131098983
o__Bacillales,0.003522304250896829,-0.003522304250896829,0.9665788957579872,negative,0.9918149131098983
o__OFGB28775,0.003404582394522029,-0.003404582394522029,0.9676952757207897,negative,0.9918149131098983
o__OFGB77988,0.003341490911482975,-0.003341490911482975,0.968293610822707,negative,0.9918149131098983
o__OFGB668,0.0025725196378384996,-0.0025725196378384996,0.9755875550223345,negative,0.9920002957468318
o__OFGB3043,0.0024956830047237174,0.0024956830047237174,0.9763164966045894,positive,0.9920002957468318
o__Synergistales,0.0017561647709593152,-0.0017561647709593152,0.9833331454351676,negative,0.9948539824395811
o__Coriobacteriales,0.0013708583740984666,0.0013708583740984666,0.986989524080375,positive,0.9948539824395811
o__OFGB1303,2.5566617865019976e-05,-2.5566617865019976e-05,0.9997573429516119,negative,0.9998080270655766
o__OFGB2834,2.0226482846818442e-05,-2.0226482846818442e-05,0.9998080270655766,negative,0.9998080270655766
