feature,importance
g__GGB1123,0.00017155181072769262
g__GGB1689,0.00017118972781618802
g__GGB9818,0.0001700907861981724
g__GGB45497,0.00016988831949251834
g__GGB1496,0.00016916944776316562
g__Nakaseomyces,0.00016881519448037923
g__Tsuneonella,0.00016796280022472865
g__Furfurilactobacillus,0.00016780897596566032
g__GGB4550,0.0001642259696350308
g__Selenomonas,0.00016347517692745273
g__GGB9628,0.00016335072129738636
g__GGB1551,0.00015857927967607557
g__GGB4591,0.0001546784485867578
g__GGB27106,0.0001546103898253585
g__Bariatricus,0.00015218790394098893
g__GGB9184,0.00015190485563285842
g__Lelliottia,0.0001511300939073775
g__Faecalicoccus,0.0001510273278174217
g__GGB33539,0.00015070825749110696
g__GGB1095,0.0001493954859989677
g__GGB4541,0.00014786867344693803
g__GGB4672,0.00014674564355198245
g__Candidatus_Soleaferrea,0.00014625539212449181
g__GGB9263,0.00014487796899082976
g__GGB42639,0.00014404454001535607
g__GGB3012,0.00014354768759152031
g__GGB4711,0.0001434015550197188
g__Eggerthellaceae_unclassified,0.00014337432922136836
g__GGB38987,0.00014293038491888023
g__GGB33247,0.00014228622129506424
g__Duodenibacillus,0.00013992369346363902
g__Caulobacter,0.0001386653179009028
g__GGB3722,0.00013800849118901726
g__GGB3287,0.00013616895907358142
g__Qingrenia,0.00013541883894204365
g__Nakamurella,0.00013541206537370757
g__GGB9539,0.000129975281911195
g__GGB4586,0.00012960157356066743
g__GGB2732,0.00012834201022423326
g__GGB9775,0.00012726895188381395
g__GGB1350,0.00012469293676309326
g__GGB4715,0.00012461159374040686
g__GGB6566,0.00012437401975974938
g__GGB4669,0.0001241274055980087
g__GGB3883,0.00012167370965514358
g__GGB3640,0.00012136641038935435
g__GGB4694,0.0001207794450503084
g__GGB3475,0.00012064279038001224
g__GGB4653,0.00012003640003111331
g__Butyrivibrio,0.00011979414831641778
g__GGB32024,0.00011973577959662077
g__GGB9580,0.00011633725922246319
g__GGB3677,0.0001151198017075182
g__GGB6572,0.00011468094818768135
g__GGB9606,0.00011112784827414808
g__Macrococcus,0.00011007571897981948
g__Hallella,0.00010992737484355698
g__GGB9710,0.00010912239698227003
g__GGB9267,0.0001087871328227328
g__GGB1455,0.00010738871768078787
g__GGB48159,0.00010705552788479477
g__GGB3303,0.00010641788807829345
g__GGB4386,0.00010626334783952516
