feature,p_value,u_stat,cohens_d,cohens_d_raw,log2_fc,ad_mean,control_mean,direction,p_adj
s__GGB4596_SGB6358,0.012768026535450509,2983.0,0.34709056149505735,-0.34709056149505735,0.0,-0.5854112781001367,-0.12218830070842196,down,0.1858477904339497
s__GGB9619_SGB15067,0.023208501331670312,3059.0,0.3518555183037676,-0.3518555183037676,0.0,-1.0605802460919418,-0.8131491836858398,down,0.1858477904339497
s__GGB6613_SGB9347,0.029676904627787024,3092.0,0.10249980915837631,-0.10249980915837631,0.0,-0.22153758033229748,-0.11042025993480357,down,0.1858477904339497
s__GGB9199_SGB14138,0.048328696453953254,3161.0,0.12093307091991715,-0.12093307091991715,-0.037751761076033,1.3405150506467398,1.3760559954052642,down,0.1858477904339497
s__Frisingicoccus_caecimuris,0.03333540277763095,3108.0,0.2183529270591427,-0.2183529270591427,0.0,-1.2679313461732216,-1.0003913727637284,down,0.1858477904339497
s__Jutongia_huaianensis,0.0036447374735975773,2839.0,0.35759693255424796,-0.35759693255424796,-2.8540489022381186,0.0677125647491671,0.4895799149580626,down,0.1858477904339497
s__GGB9788_SGB15411,0.04544178418745671,3152.0,0.049361818069896306,-0.049361818069896306,0.0,-3.287515074424184,-3.233288403979344,down,0.1858477904339497
s__GGB9522_SGB14921,0.04329814082574956,3145.0,0.09181612495754395,-0.09181612495754395,0.0,-1.0586070971311716,-0.9832491737339827,down,0.1858477904339497
s__GGB9770_SGB15389,0.024102044883022998,3064.0,0.32533170890095814,-0.32533170890095814,0.0,-1.7293941206609722,-1.5028862221012003,down,0.1858477904339497
s__GGB3818_SGB5183,0.011103393882129562,2966.0,0.2536321323708059,-0.2536321323708059,0.0,-0.002578813105503774,0.29759697216956443,down,0.1858477904339497
s__GGB4386_SGB6036,0.03658581458801461,3121.0,0.3102792685422991,-0.3102792685422991,-0.5900825612688321,0.6391187385115974,0.9620864582069484,down,0.1858477904339497
s__Clostridium_sp_D5,0.033576347861318495,3109.0,0.18611384572173448,-0.18611384572173448,0.0,-3.3090710025436523,-3.073671137762253,down,0.1858477904339497
s__Butyricicoccus_faecihominis,0.0409535064754031,3137.0,0.29685622421771646,-0.29685622421771646,0.0,-0.34836956395881036,-0.20578873474910195,down,0.1858477904339497
s__Abiotrophia_defectiva,0.04966037637988728,3165.0,0.2027494964069421,-0.2027494964069421,0.0,-2.4600764730835545,-2.265514184483846,down,0.1858477904339497
s__Coprococcus_SGB5116,0.04066813505703245,3136.0,0.350809785439709,-0.350809785439709,-0.020878534073888875,4.356912159161105,4.420423398890494,down,0.1858477904339497
s__GGB36331_SGB15121,0.012357634242801457,2979.0,0.23907406447761578,-0.23907406447761578,-0.4393289912720473,0.7910938406623074,1.0727022894050202,down,0.1858477904339497
s__GGB9423_SGB14792,0.0028571317471641575,2813.0,0.5063901912300541,-0.5063901912300541,0.0,-3.721805077962112,-3.3481817146550026,down,0.1858477904339497
s__Collinsella_SGB53890,0.04066813505703245,3136.0,0.3508097853358079,-0.3508097853358079,-0.03756302160979493,2.407678771400646,2.4711900111003904,down,0.1858477904339497
s__GGB4964_SGB6927,0.039822114432301194,3133.0,0.2955836585003693,-0.2955836585003693,0.0,-2.2699871810438492,-2.0293348214983618,down,0.1858477904339497
s__Oribacterium_sinus,0.006048662466381312,2895.0,0.36804102741048944,-0.36804102741048944,0.0,-1.7291945341133812,-1.4222695456892944,down,0.1858477904339497
