sample_id,label,o__Synergistales,o__Bacteroidales,o__Coriobacteriales,o__Methanobacteriales,o__Eubacteriales,o__Acidaminococcales,o__OFGB3012,o__Desulfovibrionales,o__Lactobacillales,o__Eggerthellales,o__Erysipelotrichales,o__Enterobacterales,o__OFGB2875,o__Corynebacteriales,o__Bifidobacteriales,o__OFGB9120,o__Candidatus_Saccharimonadales,o__OFGB15212,o__OFGB618,o__OFGB82363,o__Candidatus_Saccharibacteria_unclassified,o__Candidatus_Nanoperiomorbales,o__OFGB1226,o__OFGB1262,o__Selenomonadales,o__Actinomycetales,o__OFGB1126,o__Candidatus_Nanosynbacterales,o__Burkholderiales,o__Firmicutes_unclassified,o__OFGB1776,o__OFGB14936,o__OFGB31455,o__OFGB2982,o__OFGB1765,o__OFGB1779,o__OFGB3069,o__OFGB9238,o__OFGB3041,o__OFGB1217,o__OFGB75721,o__Pasteurellales,o__OFGB10318,o__OFGB3048,o__OFGB9119,o__OFGB3038,o__OFGB2918,o__OFGB1011,o__Clostridia_unclassified,o__OFGB3047,o__OFGB2840,o__Veillonellales,o__OFGB38642,o__Bacteria_unclassified,o__OFGB3023,o__OFGB1354,o__OFGB1359,o__OFGB9491,o__OFGB2915,o__OFGB1227,o__OFGB1538,o__OFGB3057,o__OFGB4405,o__Verrucomicrobiales,o__OFGB1292,o__OFGB2404,o__OFGB10055,o__OFGB1380,o__OFGB3062,o__Candidatus_Gastranaerophilales,o__OFGB77988,o__Propionibacteriales,o__OFGB45628,o__Bacillales,o__Fusobacteriales,o__Candidatus_Nanogingivales,o__OFGB4806,o__Micrococcales,o__OFGB4605,o__OFGB3072,o__OFGB2984,o__OFGB1201,o__OFGB45503,o__OFGB72924,o__OFGB52309,o__OFGB16911,o__OFGB2997,o__OFGB2930,o__OFGB3625,o__OFGB629,o__OFGB1474,o__OFGB1425,o__OFGB544,o__OFGB9583,o__OFGB28369,o__OFGB1473,o__OFGB668,o__Candidatus_Borkfalkiales,o__OFGB3009,o__OFGB1374,o__OFGB2834,o__Saccharomycetales,o__OFGB2345,o__OFGB11257,o__OFGB28775,o__OFGB1325,o__OFGB79270,o__OFGB529,o__OFGB2949,o__OFGB3054,o__OFGB2890,o__OFGB2960,o__OFGB24517,o__OFGB79237,o__OFGB10312,o__OFGB10309,o__OFGB10477,o__OFGB73223,o__OFGB4616,o__Victivallales,o__OFGB3172,o__OFGB1211,o__OFGB2952,o__OFGB30287,o__OFGB9272,o__OFGB79291,o__OFGB32970,o__OFGB1347,o__Moraxellales,o__OFGB2959,o__Tissierellales,o__OFGB3004,o__OFGB12107,o__OFGB1872,o__OFGB9989,o__OFGB79245,o__OFGB667,o__OFGB10341,o__OFGB83839,o__OFGB79152,o__Elusimicrobiales,o__OFGB10021,o__OFGB4559,o__OFGB1780,o__OFGB2881,o__OFGB4355,o__OFGB58251,o__OFGB1298,o__OFGB79363,o__OFGB1787,o__OFGB2837,o__OFGB1670,o__OFGB45555,o__OFGB40183,o__OFGB73062,o__OFGB30328,o__OFGB2880,o__Neisseriales,o__OFGB67123,o__OFGB2801,o__OFGB38791,o__OFGB77241,o__OFGB72939,o__Caulobacterales,o__Hyphomicrobiales,o__OFGB2403,o__OFGB1814,o__OFGB2165,o__Methanomicrobiales,o__Pseudomonadales,o__OFGB79294,o__OFGB1249,o__OFGB1311,o__OFGB3070,o__OFGB2942,o__OFGB1258,o__OFGB2941,o__OFGB9714,o__OFGB2889,o__OFGB2950,o__OFGB2917,o__OFGB2921,o__OFGB2936,o__OFGB3040,o__Campylobacterales,o__OFGB2937,o__OFGB4648,o__OFGB2846,o__OFGB7869,o__OFGB1260,o__OFGB1355,o__OFGB79015,o__OFGB78291,o__OFGB8294,o__Marinilabiliales,o__OFGB5194,o__Tissierellia_unclassified,o__OFGB602,o__OFGB1705,o__OFGB2992,o__Aeromonadales,o__Puniceicoccales,o__OFGB9718,o__OFGB2906,o__OFGB77566,o__OFGB2898,o__OFGB1207,o__OFGB9115,o__OFGB1303,o__OFGB73902,o__Flavobacteriales,o__OFGB10314,o__OFGB72899,o__OFGB78857,o__OFGB2947,o__OFGB3071,o__OFGB2378,o__OFGB3043,o__OFGB11739,o__OFGB78645,o__OFGB658,o__OFGB1012,o__Sphingomonadales,o__OFGB540,o__OFGB2985,o__OFGB1777,o__OFGB79211,o__OFGB2945,o__OFGB9512,o__OFGB8140,o__OFGB2983,o__Xanthomonadales,o__Rhodospirillales,o__Nakamurellales,o__Deinococcales,o__Sphingobacteriales,o__Planctomycetales,o__Candidatus_Brocadiales,o__OFGB10325,o__OFGB536,o__OFGB1337,o__OFGB51922,o__OFGB1778,o__OFGB2932,o__OFGB2839,o__OFGB2873,o__OFGB9977,o__OFGB58291,o__OFGB9828,o__OFGB3039,o__OFGB2954,o__OFGB1402,o__OFGB1362
CRR1012741,1,0.0,1.19107,0.0083,0.0,72.64000999999996,0.01567,0.0,0.00069,1.19443,8.279819999999999,1.57712,0.7847500000000001,0.0,0.0,8.400739999999999,0.0,0.0,0.0,0.0,0.0,0.02928,0.0,0.0,0.0,0.0,0.01938,0.0,0.0,0.31032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11994,0.0,0.0,0.01499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07171,0.0,0.0,5.20154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRR1012738,1,0.0,10.457989999999997,0.02826,0.0,60.13765000000002,0.03081,0.0,0.0105,9.743930000000002,1.79744,0.24863999999999997,2.27339,0.0006,0.0,0.05115,0.0,0.00105,0.1293,0.0,0.0,0.01003,0.0,0.00493,0.0,0.0,0.06653,0.0,0.0,0.01675,0.0,1.83845,0.79927,0.0,0.0,1.75909,0.15697,0.04215,0.0,0.0,0.0,0.14478,0.0,0.01841,0.03403,0.02544,0.11739000000000001,0.0,0.00829,0.0,0.0,0.0,0.0,0.38134,0.00243,0.02775,0.0,0.08153,0.0,0.01384,0.0,0.0,0.01376,0.0,0.49543,0.0,0.0,0.04568,0.0,1.77708,0.71531,0.0,0.03734,0.0,0.00182,0.0,0.00954,0.0,0.02469,0.07314,0.00958,3.87797,0.0,0.07965,0.0,0.0,0.0,0.0,0.027,0.0,0.0,0.56639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00695,0.01664,0.0,0.27845,0.0,0.0,0.0,0.0,0.44048,0.0,0.0,0.0,0.0,0.0,0.01249,0.0,0.0,0.0,0.0,0.0,0.0,0.00756,0.0,0.0,0.0,0.0,0.91944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01449,0.00368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRR1090629,0,1.65102,23.260499999999993,0.03476,0.0,29.490109999999998,0.0,0.0,0.0,13.084560000000002,0.31485,5.28778,4.65524,0.0,0.0,0.21582,0.0,0.0078,0.0,0.0,0.0,0.02607,0.0,0.0,0.0,0.0165,0.05489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.48707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17139,0.0,0.0,0.0103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRR1090634,0,0.00011,50.23556,0.06064,0.27883,28.83165,5.07193,0.0,0.27079000000000003,1.425,0.37871,0.24136000000000002,1.57526,0.0,0.0,0.042910000000000004,0.0,0.00354,0.0,0.0,0.0,0.00457,0.0,0.00946,0.0,0.0,0.0,0.0,0.0,1.25468,0.0624,0.68429,0.0,0.0,0.34697,1.06206,0.0,0.01677,0.0,0.0,0.08749,0.0,0.10565,0.0,0.00645,0.0,0.012790000000000001,0.0,0.07113,0.01018,0.0,0.0,0.23989,0.05072,0.01969,0.01174,0.33615,0.0,0.0,0.03073,0.0,0.0,0.00886,0.0,0.23499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27301,0.00262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00603,3.91217,0.0,0.0,0.0,0.0,0.0,0.00825,0.0,0.0,0.0,0.0,0.0145,0.0,0.0,0.0,0.0,0.06465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06176,0.0,0.0,0.0,0.0,0.0,0.0,0.0024,0.05537,0.0,0.0,0.00447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29837,0.02265,0.00795,0.00294,0.00286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRR1012533,1,0.13673,35.940020000000004,0.7096,0.36296,48.451319999999996,0.26113000000000003,0.0,0.36308999999999997,0.31931,0.19208,0.33544999999999997,0.09273999999999999,0.0,0.0,0.25199,0.0,0.0,0.0,0.0,0.0,0.0115,0.0,0.0,0.0,0.00122,0.00576,0.0,0.0,0.18041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07942,0.0,0.00756,0.0,0.06368,0.0,0.0,0.0,0.00178,0.0,0.00581,0.0,0.08617,0.0,0.0096,0.0,0.00534,0.0,0.00112,0.0,0.0,0.0,0.0,0.0,0.22546,0.11661,0.0,0.0,0.10437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.67775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRR1012523,1,0.0,2.3836199999999996,6.933949999999999,0.0,53.67977999999999,1.27183,0.0,0.00583,15.292949999999998,0.21737999999999996,0.09894,0.0104,0.0,0.0,18.71854,0.0,0.00286,0.0,0.0,0.0,0.07880999999999999,0.0,0.0,0.0,0.0,0.038180000000000006,0.0,0.00191,0.1177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02783,0.0,0.0,0.0,0.0,0.0,0.0,0.0272,0.0,0.0,0.5590700000000001,0.0,0.0,0.0,0.0,0.0,7e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.33247,0.0,0.0,0.10786,0.0,0.0,0.0,0.0,0.0,0.01765,0.01588,0.01347,0.0,0.045829999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRR1090627,0,0.0,30.318279999999994,2.9864200000000003,0.0,42.45805999999998,0.00239,0.0,0.06023,3.38665,0.34754,0.08675000000000001,0.5044700000000001,0.0,0.00064,5.510479999999999,0.0,0.00366,0.1503,0.0,0.0,0.00283,0.0,0.0,0.0,0.0,0.058249999999999996,0.0,0.0,0.10509,0.1162,0.0,0.0,0.0,0.05113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01959,0.0,0.0,0.0,0.00027,0.0,0.0,0.08197,0.0,0.0,11.518930000000001,0.61647,0.07048,0.0,0.21657,0.03032,0.0008,0.0,0.0,0.0,0.05694,0.0,1.20462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014,0.013049999999999999,0.0,0.0,0.0,0.019459999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRR1012581,1,0.0,1.82096,0.00846,0.0,66.10407000000005,0.0,0.0,0.14334,0.6826800000000002,0.30407999999999996,0.23656999999999997,2.0903,0.0,0.0,0.00373,0.0,0.00603,0.0,0.0,0.0,0.03302,0.0,0.0,0.0,0.0,0.06946999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0286,0.0,0.0,28.18173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05534,0.0,0.17265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03172,0.00012,0.00884,0.00423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRR1090628,0,0.00134,41.379920000000006,0.6458300000000001,0.0,38.17028999999998,1.83163,0.0,0.47807,5.43974,0.45967,1.4930999999999999,0.16719,0.0,0.0,0.07324,0.3342,0.0033,0.0,0.0,0.0,0.01563,0.0,0.01879,0.0,0.0,0.030660000000000003,0.0,0.0,0.47387999999999997,0.25157,0.6840900000000001,0.07549,0.26536,0.9925,0.31003,0.0,0.0,0.0,0.0,0.0,0.0,0.01446,0.0,0.06488000000000001,0.0,0.04655,0.0,0.01214,0.0,0.00018,0.0027,0.14859,0.06257,0.00653,0.06034,0.88196,0.03673,0.0,0.0,0.0,0.0,0.00277,0.0,1.71532,0.12479,0.0,0.0,0.0,0.97388,0.0,0.0,0.0,0.0,0.01584,0.0006,0.00409,0.03932,0.056999999999999995,0.03894,0.07571,0.0,0.0,0.01018,0.05297,0.0,0.0,0.0,0.04075,0.0086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24423,0.0,0.0,0.0,0.00537,0.01536,0.04645,0.0,0.0,0.0,0.0,0.01499,0.0,0.0,0.0,0.0,0.0,0.02843,0.0,0.00225,0.01307,0.00071,0.00785,0.0,0.0,0.0,0.0,0.0,0.00448,0.20283,0.0,0.0,0.0,0.0,0.0,0.0,0.02174,0.0068,0.0,0.02505,0.0,0.0,0.0,0.0,0.0,0.20431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01061,0.0,1.00846,0.02464,0.00866,0.00781,0.00199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRR1012518,1,0.0,31.0385,0.40097,0.0,37.83268999999999,0.47394,0.0,0.03797,0.49585000000000007,0.73746,2.05905,7.1017399999999995,0.0,0.00056,12.45391,0.0,0.01255,0.0,0.0,0.0,0.01889,0.0032,0.0,0.0,0.0,0.04209,0.0,0.0,0.09195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6122,0.5751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
